"year","intensity_SDA","Reference_key","Scenario_key","Region","Sector","m_flag"
2029,9.93494991543618,"IPCC_normative","SDS","Southern Asia","Combined",1
2030,8.61244539118003,"IPCC_normative","SDS","Southern Asia","Combined",1
2031,7.79740184565095,"IPCC_normative","SDS","Southern Asia","Combined",1
2032,7.00584916631027,"IPCC_normative","SDS","Southern Asia","Combined",1
2033,6.23633622308723,"IPCC_normative","SDS","Southern Asia","Combined",1
2034,5.48752899874427,"IPCC_normative","SDS","Southern Asia","Combined",1
2035,4.75818454041959,"IPCC_normative","SDS","Southern Asia","Combined",1
2036,4.04720100386008,"IPCC_normative","SDS","Southern Asia","Combined",1
2037,3.35351441195722,"IPCC_normative","SDS","Southern Asia","Combined",1
2038,2.67615600373031,"IPCC_normative","SDS","Southern Asia","Combined",1
2039,2.01422803603211,"IPCC_normative","SDS","Southern Asia","Combined",1
2040,1.36689739349387,"IPCC_normative","SDS","Southern Asia","Combined",1
2041,1.22154056080033,"IPCC_normative","SDS","Southern Asia","Combined",1
2042,1.08093604983537,"IPCC_normative","SDS","Southern Asia","Combined",1
2043,0.944836600672247,"IPCC_normative","SDS","Southern Asia","Combined",1
2044,0.813020336167422,"IPCC_normative","SDS","Southern Asia","Combined",1
2045,0.685276862741632,"IPCC_normative","SDS","Southern Asia","Combined",1
2046,0.561410683652118,"IPCC_normative","SDS","Southern Asia","Combined",1
2047,0.441234448751634,"IPCC_normative","SDS","Southern Asia","Combined",1
2048,0.324576990104034,"IPCC_normative","SDS","Southern Asia","Combined",1
2049,0.211276524361089,"IPCC_normative","SDS","Southern Asia","Combined",1
2050,0.101179508976237,"IPCC_normative","SDS","Southern Asia","Combined",1
2020,11.6459261717978,"IPCC_normative","SDS","Southern Asia","Combined",2
2021,11.5058779567496,"IPCC_normative","SDS","Southern Asia","Combined",2
2022,11.226518776675,"IPCC_normative","SDS","Southern Asia","Combined",2
2023,10.8580383154677,"IPCC_normative","SDS","Southern Asia","Combined",2
2024,10.4100800413044,"IPCC_normative","SDS","Southern Asia","Combined",2
2025,9.8912288723059,"IPCC_normative","SDS","Southern Asia","Combined",2
2026,9.30916032665378,"IPCC_normative","SDS","Southern Asia","Combined",2
2027,8.67072253164559,"IPCC_normative","SDS","Southern Asia","Combined",2
2028,7.98205577819082,"IPCC_normative","SDS","Southern Asia","Combined",2
2029,7.24865604012219,"IPCC_normative","SDS","Southern Asia","Combined",2
2030,6.47545535746236,"IPCC_normative","SDS","Southern Asia","Combined",2
2031,6.00033851857959,"IPCC_normative","SDS","Southern Asia","Combined",2
2032,5.50988245976927,"IPCC_normative","SDS","Southern Asia","Combined",2
2033,5.00614915384494,"IPCC_normative","SDS","Southern Asia","Combined",2
2034,4.49094604328558,"IPCC_normative","SDS","Southern Asia","Combined",2
2035,3.96583592416354,"IPCC_normative","SDS","Southern Asia","Combined",2
2036,3.43226472119509,"IPCC_normative","SDS","Southern Asia","Combined",2
2037,2.89143215680576,"IPCC_normative","SDS","Southern Asia","Combined",2
2038,2.34441944566083,"IPCC_normative","SDS","Southern Asia","Combined",2
2039,1.79217999832376,"IPCC_normative","SDS","Southern Asia","Combined",2
2040,1.23555521181878,"IPCC_normative","SDS","Southern Asia","Combined",2
2041,1.11874012955671,"IPCC_normative","SDS","Southern Asia","Combined",2
2042,1.00240333360013,"IPCC_normative","SDS","Southern Asia","Combined",2
2043,0.886667015127123,"IPCC_normative","SDS","Southern Asia","Combined",2
2044,0.771650721738929,"IPCC_normative","SDS","Southern Asia","Combined",2
2045,0.657451520750439,"IPCC_normative","SDS","Southern Asia","Combined",2
2046,0.544154230747766,"IPCC_normative","SDS","Southern Asia","Combined",2
2047,0.431823034609752,"IPCC_normative","SDS","Southern Asia","Combined",2
2048,0.320519282655678,"IPCC_normative","SDS","Southern Asia","Combined",2
2049,0.210292139079839,"IPCC_normative","SDS","Southern Asia","Combined",2
2050,0.101179508976237,"IPCC_normative","SDS","Southern Asia","Combined",2
2020,5.33012379642366,"Camarasa","-","US","Combined",0
2021,5.00612566564327,"Camarasa","-","US","Combined",0
2022,4.6271645363085,"Camarasa","-","US","Combined",0
2023,4.26090251574265,"Camarasa","-","US","Combined",0
2024,3.90662328753527,"Camarasa","-","US","Combined",0
2025,3.56365940716643,"Camarasa","-","US","Combined",0
2026,3.23139657085086,"Camarasa","-","US","Combined",0
2027,2.90925975075785,"Camarasa","-","US","Combined",0
2028,2.59671815800321,"Camarasa","-","US","Combined",0
2029,2.29327537607453,"Camarasa","-","US","Combined",0
2030,1.99846915404434,"Camarasa","-","US","Combined",0
2031,1.81678364443699,"Camarasa","-","US","Combined",0
2032,1.64033460350418,"Camarasa","-","US","Combined",0
2033,1.46879855244794,"Camarasa","-","US","Combined",0
2034,1.30187811868865,"Camarasa","-","US","Combined",0
2035,1.1392962292707,"Camarasa","-","US","Combined",0
2036,0.980807266477424,"Camarasa","-","US","Combined",0
2037,0.826174053750306,"Camarasa","-","US","Combined",0
2038,0.67518063964303,"Camarasa","-","US","Combined",0
2039,0.527626903656392,"Camarasa","-","US","Combined",0
2040,0.383327131798592,"Camarasa","-","US","Combined",0
2041,0.350924899589398,"Camarasa","-","US","Combined",0
2042,0.319582031631125,"Camarasa","-","US","Combined",0
2043,0.289243409953639,"Camarasa","-","US","Combined",0
2044,0.259859574792352,"Camarasa","-","US","Combined",0
2045,0.231383626242495,"Camarasa","-","US","Combined",0
2046,0.20377198512903,"Camarasa","-","US","Combined",0
2047,0.176982888276034,"Camarasa","-","US","Combined",0
2048,0.150978179766712,"Camarasa","-","US","Combined",0
2049,0.125721795650578,"Camarasa","-","US","Combined",0
2050,0.101179508976237,"Camarasa","-","US","Combined",0
2020,5.33012379642366,"Camarasa","-","US","Combined",1
2021,5.00612566564327,"Camarasa","-","US","Combined",1
2022,4.6271645363085,"Camarasa","-","US","Combined",1
2023,4.26090251574265,"Camarasa","-","US","Combined",1
2024,3.90662328753527,"Camarasa","-","US","Combined",1
2025,3.56365940716643,"Camarasa","-","US","Combined",1
2026,3.23139657085086,"Camarasa","-","US","Combined",1
2027,2.90925975075785,"Camarasa","-","US","Combined",1
2028,2.59671815800321,"Camarasa","-","US","Combined",1
2029,2.29327537607453,"Camarasa","-","US","Combined",1
2030,1.99846915404434,"Camarasa","-","US","Combined",1
2031,1.81678364443699,"Camarasa","-","US","Combined",1
2032,1.64033460350418,"Camarasa","-","US","Combined",1
2033,1.46879855244794,"Camarasa","-","US","Combined",1
2034,1.30187811868865,"Camarasa","-","US","Combined",1
2035,1.1392962292707,"Camarasa","-","US","Combined",1
2036,0.980807266477424,"Camarasa","-","US","Combined",1
2037,0.826174053750306,"Camarasa","-","US","Combined",1
2038,0.67518063964303,"Camarasa","-","US","Combined",1
2039,0.527626903656392,"Camarasa","-","US","Combined",1
2040,0.383327131798592,"Camarasa","-","US","Combined",1
2041,0.350924899589398,"Camarasa","-","US","Combined",1
2042,0.319582031631125,"Camarasa","-","US","Combined",1
2043,0.289243409953639,"Camarasa","-","US","Combined",1
2044,0.259859574792352,"Camarasa","-","US","Combined",1
2045,0.231383626242495,"Camarasa","-","US","Combined",1
2046,0.20377198512903,"Camarasa","-","US","Combined",1
2047,0.176982888276034,"Camarasa","-","US","Combined",1
2048,0.150978179766712,"Camarasa","-","US","Combined",1
2049,0.125721795650578,"Camarasa","-","US","Combined",1
2050,0.101179508976237,"Camarasa","-","US","Combined",1
2020,6.90220695631617,"Camarasa","-","US","Combined",2
2021,6.36437171989254,"Camarasa","-","US","Combined",2
2022,5.83128716740845,"Camarasa","-","US","Combined",2
2023,5.32411552471154,"Camarasa","-","US","Combined",2
2024,4.84101782286542,"Camarasa","-","US","Combined",2
2025,4.38031330171697,"Camarasa","-","US","Combined",2
2026,3.94047348198466,"Camarasa","-","US","Combined",2
2027,3.5200951235367,"Camarasa","-","US","Combined",2
2028,3.11789773463921,"Camarasa","-","US","Combined",2
2029,2.73270390668068,"Camarasa","-","US","Combined",2
2030,2.36343244103235,"Camarasa","-","US","Combined",2
2031,2.12339607265941,"Camarasa","-","US","Combined",2
2032,1.89529999085583,"Camarasa","-","US","Combined",2
2033,1.67821382592843,"Camarasa","-","US","Combined",2
2034,1.47129753606565,"Camarasa","-","US","Combined",2
2035,1.27378376827325,"Camarasa","-","US","Combined",2
2036,1.08499901814134,"Camarasa","-","US","Combined",2
2037,0.904308484607105,"Camarasa","-","US","Combined",2
2038,0.731142153025308,"Camarasa","-","US","Combined",2
2039,0.564980192049656,"Camarasa","-","US","Combined",2
2040,0.405347695991467,"Camarasa","-","US","Combined",2
2041,0.368159852716849,"Camarasa","-","US","Combined",2
2042,0.332749079170262,"Camarasa","-","US","Combined",2
2043,0.29899609192288,"Camarasa","-","US","Combined",2
2044,0.26679537610126,"Camarasa","-","US","Combined",2
2045,0.23604847522914,"Camarasa","-","US","Combined",2
2046,0.206665257470049,"Camarasa","-","US","Combined",2
2047,0.178560754046013,"Camarasa","-","US","Combined",2
2048,0.151658401764381,"Camarasa","-","US","Combined",2
2049,0.12588686663421,"Camarasa","-","US","Combined",2
2050,0.101179508976237,"Camarasa","-","US","Combined",2
2020,4.59859647918193,"IPCC_normative","RECC","Africa","Residential",0
2021,4.41555231919757,"IPCC_normative","RECC","Africa","Residential",0
2022,4.22014124653868,"IPCC_normative","RECC","Africa","Residential",0
2023,4.01356490618457,"IPCC_normative","RECC","Africa","Residential",0
