"year","intensity_SDA","Reference_key","Scenario_key","Region","Sector","Scope"
2024,23.119153617922,"IPCC_normative","SDS","Middle East","Combined","1"
2025,22.0998104793821,"IPCC_normative","SDS","Middle East","Combined","1"
2026,21.0607789982526,"IPCC_normative","SDS","Middle East","Combined","1"
2027,20.0060582897476,"IPCC_normative","SDS","Middle East","Combined","1"
2028,18.9392260601267,"IPCC_normative","SDS","Middle East","Combined","1"
2029,17.8633925817131,"IPCC_normative","SDS","Middle East","Combined","1"
2030,16.7813003452056,"IPCC_normative","SDS","Middle East","Combined","1"
2031,15.5085014620278,"IPCC_normative","SDS","Middle East","Combined","1"
2032,14.2626476205029,"IPCC_normative","SDS","Middle East","Combined","1"
2033,13.0436821230355,"IPCC_normative","SDS","Middle East","Combined","1"
2034,11.8514257092405,"IPCC_normative","SDS","Middle East","Combined","1"
2035,10.6855347969712,"IPCC_normative","SDS","Middle East","Combined","1"
2036,9.54579458389873,"IPCC_normative","SDS","Middle East","Combined","1"
2037,8.43171376603423,"IPCC_normative","SDS","Middle East","Combined","1"
2038,7.34282839634134,"IPCC_normative","SDS","Middle East","Combined","1"
2039,6.27863850463036,"IPCC_normative","SDS","Middle East","Combined","1"
2040,5.23861752783852,"IPCC_normative","SDS","Middle East","Combined","1"
2041,4.69337643627876,"IPCC_normative","SDS","Middle East","Combined","1"
2042,4.16001175312021,"IPCC_normative","SDS","Middle East","Combined","1"
2043,3.63821766673734,"IPCC_normative","SDS","Middle East","Combined","1"
2044,3.12775884775372,"IPCC_normative","SDS","Middle East","Combined","1"
2045,2.62837016011113,"IPCC_normative","SDS","Middle East","Combined","1"
2046,2.13979666279207,"IPCC_normative","SDS","Middle East","Combined","1"
2047,1.66174621923875,"IPCC_normative","SDS","Middle East","Combined","1"
2048,1.19396812669877,"IPCC_normative","SDS","Middle East","Combined","1"
2049,0.736204236404443,"IPCC_normative","SDS","Middle East","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Middle East","Combined","1"
2020,15.7436562326357,"IPCC_normative","IMAGE","North America","Combined","1"
2021,14.8980253265863,"IPCC_normative","IMAGE","North America","Combined","1"
2022,14.0301588833205,"IPCC_normative","IMAGE","North America","Combined","1"
2023,13.1956338898266,"IPCC_normative","IMAGE","North America","Combined","1"
2024,12.3925801351478,"IPCC_normative","IMAGE","North America","Combined","1"
2025,11.6192309590789,"IPCC_normative","IMAGE","North America","Combined","1"
2026,10.8739871736967,"IPCC_normative","IMAGE","North America","Combined","1"
2027,10.1553253045822,"IPCC_normative","IMAGE","North America","Combined","1"
2028,9.46186171118063,"IPCC_normative","IMAGE","North America","Combined","1"
2029,8.79228954902271,"IPCC_normative","IMAGE","North America","Combined","1"
2030,8.14539505367499,"IPCC_normative","IMAGE","North America","Combined","1"
2031,7.46755271944409,"IPCC_normative","IMAGE","North America","Combined","1"
2032,6.81821273674102,"IPCC_normative","IMAGE","North America","Combined","1"
2033,6.19561439542139,"IPCC_normative","IMAGE","North America","Combined","1"
2034,5.59813908134714,"IPCC_normative","IMAGE","North America","Combined","1"
2035,5.02428055573426,"IPCC_normative","IMAGE","North America","Combined","1"
2036,4.4726971754442,"IPCC_normative","IMAGE","North America","Combined","1"
2037,3.94210086583654,"IPCC_normative","IMAGE","North America","Combined","1"
2038,3.43131619044456,"IPCC_normative","IMAGE","North America","Combined","1"
2039,2.93925388199928,"IPCC_normative","IMAGE","North America","Combined","1"
2040,2.46490308839611,"IPCC_normative","IMAGE","North America","Combined","1"
2041,2.21290625172302,"IPCC_normative","IMAGE","North America","Combined","1"
2042,1.96959344095356,"IPCC_normative","IMAGE","North America","Combined","1"
2043,1.73451209849209,"IPCC_normative","IMAGE","North America","Combined","1"
2044,1.50725716297895,"IPCC_normative","IMAGE","North America","Combined","1"
2045,1.28744419481021,"IPCC_normative","IMAGE","North America","Combined","1"
2046,1.07471647792387,"IPCC_normative","IMAGE","North America","Combined","1"
2047,0.868730697459564,"IPCC_normative","IMAGE","North America","Combined","1"
2048,0.669174565408038,"IPCC_normative","IMAGE","North America","Combined","1"
2049,0.475753042899222,"IPCC_normative","IMAGE","North America","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","North America","Combined","1"
2020,16.7545294794886,"IPCC_normative","SDS","North America","Combined","1"
2021,15.8535896400726,"IPCC_normative","SDS","North America","Combined","1"
2022,14.9289599364548,"IPCC_normative","SDS","North America","Combined","1"
2023,14.0398523976356,"IPCC_normative","SDS","North America","Combined","1"
2024,13.1842744905286,"IPCC_normative","SDS","North America","Combined","1"
2025,12.3603440055903,"IPCC_normative","SDS","North America","Combined","1"
2026,11.566357159172,"IPCC_normative","SDS","North America","Combined","1"
2027,10.8006908332103,"IPCC_normative","SDS","North America","Combined","1"
2028,10.0618708894137,"IPCC_normative","SDS","North America","Combined","1"
2029,9.34850500846429,"IPCC_normative","SDS","North America","Combined","1"
2030,8.65930003902854,"IPCC_normative","SDS","North America","Combined","1"
2031,7.93712307105983,"IPCC_normative","SDS","North America","Combined","1"
2032,7.24531266588439,"IPCC_normative","SDS","North America","Combined","1"
2033,6.58199295318643,"IPCC_normative","SDS","North America","Combined","1"
2034,5.94543945252042,"IPCC_normative","SDS","North America","Combined","1"
2035,5.33404740876394,"IPCC_normative","SDS","North America","Combined","1"
2036,4.74638742790456,"IPCC_normative","SDS","North America","Combined","1"
2037,4.18108718810379,"IPCC_normative","SDS","North America","Combined","1"
2038,3.63689437285569,"IPCC_normative","SDS","North America","Combined","1"
2039,3.11264847079368,"IPCC_normative","SDS","North America","Combined","1"
2040,2.60727251450058,"IPCC_normative","SDS","North America","Combined","1"
2041,2.33879369242648,"IPCC_normative","SDS","North America","Combined","1"
2042,2.07956687952934,"IPCC_normative","SDS","North America","Combined","1"
2043,1.82910991844639,"IPCC_normative","SDS","North America","Combined","1"
2044,1.58699125456711,"IPCC_normative","SDS","North America","Combined","1"
2045,1.35280130381342,"IPCC_normative","SDS","North America","Combined","1"
2046,1.12616001892202,"IPCC_normative","SDS","North America","Combined","1"
2047,0.906701630343841,"IPCC_normative","SDS","North America","Combined","1"
2048,0.694093424708455,"IPCC_normative","SDS","North America","Combined","1"
2049,0.488021065973591,"IPCC_normative","SDS","North America","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","North America","Combined","1"
2020,7.99833800768671,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2021,7.57648455439002,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2022,7.14353862789539,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2023,6.72722549665886,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2024,6.3266121827761,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2025,5.94081736591804,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2026,5.56904327137822,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2027,5.21052989506966,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2028,4.86458699076088,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2029,4.53056262289895,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2030,4.20785129005992,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2031,3.86970124440713,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2032,3.5457699499058,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2033,3.23517905448841,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2034,2.93712109244056,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2035,2.6508446578853,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2036,2.37568045552247,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2037,2.11098591336082,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2038,1.85617465035743,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2039,1.61070327204114,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2040,1.37406750231698,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2041,1.24835575856459,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2042,1.12697614871334,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2043,1.00970290880032,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2044,0.896333968948276,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2045,0.7866775466983,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2046,0.680555689823799,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2047,0.577797131453639,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2048,0.478246082845732,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2049,0.381755360204752,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","1"
2020,11.1400275328949,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2021,10.5500719008644,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2022,10.0324871654091,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2023,9.52382690016547,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2024,9.02420538221652,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2025,8.53365926731072,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2026,8.05221134278905,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2027,7.57981955566346,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2028,7.11643735086528,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2029,6.6619793884777,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2030,6.21634390351452,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2031,5.71281533054189,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2032,5.22906146509826,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2033,4.76394532156797,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2034,4.31641498509281,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2035,3.88547294303033,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2036,3.4702637029146,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2037,3.06992115812334,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2038,2.68366385751619,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2039,2.31076395235909,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2040,1.95054269842999,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2041,1.75975825521584,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2042,1.57513810698092,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2043,1.39637375718736,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2044,1.22320015276173,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2045,1.05536010123489,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2046,0.892615665548349,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2047,0.734731034702302,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2048,0.581496776598312,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2049,0.432712522419754,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","1"
2020,5.18164881229623,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2021,4.91390773214562,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2022,4.63912650397122,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2023,4.37490174400521,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2024,4.12064131175447,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2025,3.87578585264925,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2026,3.63982903668336,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2027,3.41228850602949,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2028,3.1927261766323,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2029,2.98072827937891,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2030,2.77591051587374,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2031,2.56129414194452,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2032,2.35570209568628,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2033,2.15857690641941,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2034,1.96940609346874,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2035,1.78771275610122,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2036,1.61307210735538,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2037,1.4450763209644,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2038,1.28335323381668,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2039,1.12755796542939,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2040,0.977370462890075,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2041,0.897583992501243,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2042,0.820547031926749,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2043,0.746116293759977,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2044,0.674163528707781,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2045,0.604567016674463,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2046,0.537213815307676,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2047,0.471995225302686,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2048,0.408812370981802,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2049,0.347571838037204,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Southern Asia","Combined","1"
2020,2.5986955655733,"IPCC_normative","SDS","Southern Asia","Combined","1"
2021,2.58830422120412,"IPCC_normative","SDS","Southern Asia","Combined","1"
2022,2.57538733423478,"IPCC_normative","SDS","Southern Asia","Combined","1"
2023,2.54822843516293,"IPCC_normative","SDS","Southern Asia","Combined","1"
2024,2.50845324047404,"IPCC_normative","SDS","Southern Asia","Combined","1"
2025,2.45750158161385,"IPCC_normative","SDS","Southern Asia","Combined","1"
2026,2.3966628230614,"IPCC_normative","SDS","Southern Asia","Combined","1"
2027,2.32707954212105,"IPCC_normative","SDS","Southern Asia","Combined","1"
2028,2.249778198648,"IPCC_normative","SDS","Southern Asia","Combined","1"
2029,2.1656726508686,"IPCC_normative","SDS","Southern Asia","Combined","1"
2030,2.07558140628119,"IPCC_normative","SDS","Southern Asia","Combined","1"
2031,1.95971628351388,"IPCC_normative","SDS","Southern Asia","Combined","1"
2032,1.84193469862817,"IPCC_normative","SDS","Southern Asia","Combined","1"
2033,1.72276575463625,"IPCC_normative","SDS","Southern Asia","Combined","1"
2034,1.60266337641228,"IPCC_normative","SDS","Southern Asia","Combined","1"
2035,1.48200929135452,"IPCC_normative","SDS","Southern Asia","Combined","1"
2036,1.36115329345574,"IPCC_normative","SDS","Southern Asia","Combined","1"
2037,1.24037265977022,"IPCC_normative","SDS","Southern Asia","Combined","1"
2038,1.1199117657812,"IPCC_normative","SDS","Southern Asia","Combined","1"
2039,0.999979182054241,"IPCC_normative","SDS","Southern Asia","Combined","1"
2040,0.880752477078334,"IPCC_normative","SDS","Southern Asia","Combined","1"
2041,0.819174243790156,"IPCC_normative","SDS","Southern Asia","Combined","1"
2042,0.75797445865776,"IPCC_normative","SDS","Southern Asia","Combined","1"
2043,0.697215168874645,"IPCC_normative","SDS","Southern Asia","Combined","1"
2044,0.636957378961471,"IPCC_normative","SDS","Southern Asia","Combined","1"
2045,0.577249959695851,"IPCC_normative","SDS","Southern Asia","Combined","1"
2046,0.518135413148945,"IPCC_normative","SDS","Southern Asia","Combined","1"
2047,0.459644782706125,"IPCC_normative","SDS","Southern Asia","Combined","1"
2048,0.401808096074032,"IPCC_normative","SDS","Southern Asia","Combined","1"
2049,0.344648946608732,"IPCC_normative","SDS","Southern Asia","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Southern Asia","Combined","1"
2020,7.62782946075692,"IPCC_normative","IMAGE","Africa","Combined","2"
2021,7.24325254258775,"IPCC_normative","IMAGE","Africa","Combined","2"
2022,6.77199325093342,"IPCC_normative","IMAGE","Africa","Combined","2"
2023,6.28269864902692,"IPCC_normative","IMAGE","Africa","Combined","2"
2024,5.7778320399675,"IPCC_normative","IMAGE","Africa","Combined","2"
2025,5.25956959592985,"IPCC_normative","IMAGE","Africa","Combined","2"
2026,4.72983577611522,"IPCC_normative","IMAGE","Africa","Combined","2"
2027,4.1903339855682,"IPCC_normative","IMAGE","Africa","Combined","2"
2028,3.64257315436474,"IPCC_normative","IMAGE","Africa","Combined","2"
2029,3.08789084590784,"IPCC_normative","IMAGE","Africa","Combined","2"
2030,2.52747336738183,"IPCC_normative","IMAGE","Africa","Combined","2"
2031,2.26817975163744,"IPCC_normative","IMAGE","Africa","Combined","2"
2032,2.00725137359206,"IPCC_normative","IMAGE","Africa","Combined","2"
2033,1.74493738559098,"IPCC_normative","IMAGE","Africa","Combined","2"
2034,1.48145511681174,"IPCC_normative","IMAGE","Africa","Combined","2"
2035,1.21698603511437,"IPCC_normative","IMAGE","Africa","Combined","2"
2036,0.951714434519163,"IPCC_normative","IMAGE","Africa","Combined","2"
2037,0.685775319215265,"IPCC_normative","IMAGE","Africa","Combined","2"
2038,0.419295756957946,"IPCC_normative","IMAGE","Africa","Combined","2"
2039,0.152387046238297,"IPCC_normative","IMAGE","Africa","Combined","2"
2040,-0.114853294012193,"IPCC_normative","IMAGE","Africa","Combined","2"
2041,-0.121971288885465,"IPCC_normative","IMAGE","Africa","Combined","2"
2042,-0.129117562686664,"IPCC_normative","IMAGE","Africa","Combined","2"
2043,-0.136289277889362,"IPCC_normative","IMAGE","Africa","Combined","2"
2044,-0.14348363043868,"IPCC_normative","IMAGE","Africa","Combined","2"
2045,-0.150698189532308,"IPCC_normative","IMAGE","Africa","Combined","2"
2046,-0.157930856818008,"IPCC_normative","IMAGE","Africa","Combined","2"
2047,-0.165179507718421,"IPCC_normative","IMAGE","Africa","Combined","2"
2048,-0.172442413935031,"IPCC_normative","IMAGE","Africa","Combined","2"
2049,-0.179718159860705,"IPCC_normative","IMAGE","Africa","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Africa","Combined","2"
2020,8.54314002655152,"IPCC_normative","SDS","Africa","Combined","2"
2021,8.04515434043818,"IPCC_normative","SDS","Africa","Combined","2"
2022,7.46468007296952,"IPCC_normative","SDS","Africa","Combined","2"
2023,6.87703394337653,"IPCC_normative","SDS","Africa","Combined","2"
2024,6.28374072211908,"IPCC_normative","SDS","Africa","Combined","2"
2025,5.68613105349584,"IPCC_normative","SDS","Africa","Combined","2"
2026,5.08536632559449,"IPCC_normative","SDS","Africa","Combined","2"
2027,4.48246013237365,"IPCC_normative","SDS","Africa","Combined","2"
2028,3.87829681293455,"IPCC_normative","SDS","Africa","Combined","2"
2029,3.27364751591744,"IPCC_normative","SDS","Africa","Combined","2"
2030,2.6691841233174,"IPCC_normative","SDS","Africa","Combined","2"
2031,2.38596908125971,"IPCC_normative","SDS","Africa","Combined","2"
2032,2.10381122962861,"IPCC_normative","SDS","Africa","Combined","2"
2033,1.82274105189777,"IPCC_normative","SDS","Africa","Combined","2"
2034,1.54277899744292,"IPCC_normative","SDS","Africa","Combined","2"
2035,1.26392860912982,"IPCC_normative","SDS","Africa","Combined","2"
2036,0.986214189909688,"IPCC_normative","SDS","Africa","Combined","2"
2037,0.709624845247372,"IPCC_normative","SDS","Africa","Combined","2"
2038,0.434155542718797,"IPCC_normative","SDS","Africa","Combined","2"
2039,0.159797446051096,"IPCC_normative","SDS","Africa","Combined","2"
2040,-0.11346137348259,"IPCC_normative","SDS","Africa","Combined","2"
2041,-0.120874093137987,"IPCC_normative","SDS","Africa","Combined","2"
2042,-0.12827446068591,"IPCC_normative","SDS","Africa","Combined","2"
2043,-0.135662242950813,"IPCC_normative","SDS","Africa","Combined","2"
2044,-0.14303702753883,"IPCC_normative","SDS","Africa","Combined","2"
2045,-0.150398588461724,"IPCC_normative","SDS","Africa","Combined","2"
2046,-0.157746861879046,"IPCC_normative","SDS","Africa","Combined","2"
2047,-0.165081600873275,"IPCC_normative","SDS","Africa","Combined","2"
2048,-0.172402815469949,"IPCC_normative","SDS","Africa","Combined","2"
2049,-0.179710699769102,"IPCC_normative","SDS","Africa","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","Africa","Combined","2"
2020,504.434589800443,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2021,471.187391991341,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2022,430.158146830943,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2023,390.42854570209,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2024,351.925094720868,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2025,314.579739184783,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2026,278.329368961928,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2027,243.115377747359,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2028,208.883268183418,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2029,175.582298271074,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2030,143.165162863836,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2031,128.119998780978,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2032,113.350027408054,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2033,98.8382489187056,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2034,84.5690354742461,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2035,70.5277927611199,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2036,56.7016964590253,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2037,43.0782311550541,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2038,29.6460479704456,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2039,16.3946299815197,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2040,3.31421737400653,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2041,2.94781611660732,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2042,2.5855270813355,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2043,2.22714928059,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2044,1.87248401084265,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2045,1.52134890967191,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2046,1.17356563053709,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2047,0.828989121824444,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2048,0.487462593060669,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2049,0.148835598995071,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","2"
2020,362.571020916905,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2021,338.10253758286,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2022,310.998854681338,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2023,284.313855860887,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2024,258.043125667796,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2025,232.181176654641,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2026,206.721671065778,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2027,181.657606339611,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2028,156.981469447265,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2029,132.685365860876,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2030,108.761126318091,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2031,97.3490326672297,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2032,86.1401274246849,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2033,75.1219877501539,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2034,64.283183203274,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2035,53.6128597577664,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2036,43.1019982763173,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2037,32.7412143059048,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2038,22.5221804525314,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2039,12.4371741605648,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2040,2.47902379653391,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2041,2.20077664900894,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2042,1.92546986778849,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2043,1.65295093985914,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2044,1.38308676314516,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2045,1.11574922468431,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2046,0.850815030834107,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2047,0.588176988957523,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2048,0.327727489320054,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2049,0.0693604001761212,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","Asia Pacific Developed","Combined","2"
2020,63.880988842704,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2021,59.6598431675886,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2022,54.4506696980985,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2023,49.4065022184198,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2024,44.5180097650225,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2025,39.7765519461733,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2026,35.1741161449329,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2027,30.7032615612652,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2028,26.3570690771471,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2029,22.1290963640857,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2030,18.0133374448052,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2031,16.1031665586931,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2032,14.2279348131374,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
